Year,Month,Date,WEST,RIO,OUT
1999,3,3/14/1999,10742,59366,70020
1999,3,3/15/1999,11965,56797,68675
1999,3,3/16/1999,11028,54657,65594
1999,3,3/17/1999,10593,51969,62467
1999,3,3/18/1999,9946,48764,58616
1999,3,3/19/1999,9126,45482,54510
1999,3,3/20/1999,10106,42924,52960
1999,3,3/21/1999,8846,39192,47964
1999,3,3/22/1999,9358,36558,45840
1999,3,3/23/1999,8456,34032,42412
1999,3,3/24/1999,7970,31796,39766
1999,3,3/25/1999,8381,31439,39888
1999,3,3/26/1999,9078,35511,44654
1999,3,3/27/1999,10070,40573,50708
1999,3,3/28/1999,9353,41956,51370
1999,3,3/29/1999,7516,41282,48779
1999,3,3/30/1999,7729,39274,46935
1999,3,3/31/1999,7622,36446,44014
1999,4,4/1/1999,6898,32865,39704
1999,4,4/2/1999,6959,29509,36409
1999,4,4/3/1999,5252,27458,32684
1999,4,4/4/1999,5061,25701,30684
1999,4,4/5/1999,5832,25230,31162
1999,4,4/6/1999,8058,25398,33555
1999,4,4/7/1999,8302,24790,33190
1999,4,4/8/1999,8589,25263,34028
1999,4,4/9/1999,8156,26037,34368
1999,4,4/10/1999,5655,25484,31154
1999,4,4/11/1999,6222,26420,32658
1999,4,4/12/1999,6217,28738,34970
1999,4,4/13/1999,7872,32656,40427
1999,4,4/14/1999,9268,34586,43753
1999,4,4/15/1999,7554,33141,40562
1999,4,4/16/1999,6464,31354,37685
1999,4,4/17/1999,9865,30534,40266
1999,4,4/18/1999,10059,30189,40115
1999,4,4/19/1999,11252,30090,41211
1999,4,4/20/1999,11006,29620,40495
1999,4,4/21/1999,10037,29139,39044
1999,4,4/22/1999,10475,28767,39109
1999,4,4/23/1999,10305,26436,36611
1999,4,4/24/1999,9195,24788,33846
1999,4,4/25/1999,9337,23694,32894
1999,4,4/26/1999,9087,22813,31767
1999,4,4/27/1999,8786,22315,30969
1999,4,4/28/1999,8902,22124,30891
1999,4,4/29/1999,9095,21582,30543
1999,4,4/30/1999,9076,21116,30060
1999,5,5/1/1999,7874,20592,28326
1999,5,5/2/1999,7966,20532,28358
1999,5,5/3/1999,9892,20540,30377
1999,5,5/4/1999,9155,20890,29984
1999,5,5/5/1999,9478,20566,29980
1999,5,5/6/1999,8779,20072,28788
1999,5,5/7/1999,8657,18960,27551
1999,5,5/8/1999,8362,17574,25786
1999,5,5/9/1999,7968,17691,25511
1999,5,5/10/1999,7589,17547,24989
1999,5,5/11/1999,8290,16945,25082
1999,5,5/12/1999,6828,15902,22572
1999,5,5/13/1999,7027,15354,22225
1999,5,5/14/1999,7959,14779,22579
1999,5,5/15/1999,8090,14859,22789
1999,5,5/16/1999,7598,14269,21702
1999,5,5/17/1999,6386,13798,20021
1999,5,5/18/1999,4808,13571,18219
1999,5,5/19/1999,3476,13644,16956
1999,5,5/20/1999,3202,13929,16960
1999,5,5/21/1999,3707,13936,17474
1999,5,5/22/1999,3523,13657,17008
1999,5,5/23/1999,3587,14155,17568
1999,5,5/24/1999,3532,14981,18329
1999,5,5/25/1999,3412,14981,18207
1999,5,5/26/1999,3573,14563,17953
1999,5,5/27/1999,3750,14375,17937
1999,5,5/28/1999,6559,11602,17968
1999,5,5/29/1999,7980,10916,18701
1999,5,5/30/1999,8225,11122,19149
1999,5,5/31/1999,8494,11766,20059
1999,6,6/1/1999,7845,11722,19358
1999,6,6/2/1999,7048,11402,18239
1999,6,6/3/1999,6207,11785,17778
1999,6,6/4/1999,5773,11884,17440
1999,6,6/5/1999,5946,12506,18228
1999,6,6/6/1999,6070,12908,18750
1999,6,6/7/1999,6014,12706,18489
1999,6,6/8/1999,6138,11959,17864
1999,6,6/9/1999,5971,10751,16486
1999,6,6/10/1999,5677,9997,15439
1999,6,6/11/1999,5851,9161,14773
1999,6,6/12/1999,4960,9000,13716
1999,6,6/13/1999,4762,8546,13056
1999,6,6/14/1999,4987,8540,13276
1999,6,6/15/1999,4866,8086,12697
1999,6,6/16/1999,4776,8234,12752
1999,6,6/17/1999,4541,8149,12429
1999,6,6/18/1999,4520,8155,12409
1999,6,6/19/1999,4412,8131,12273
1999,6,6/20/1999,4358,7912,11995
1999,6,6/21/1999,4256,7982,11963
1999,6,6/22/1999,3573,7919,11209
1999,6,6/23/1999,3001,7831,10553
1999,6,6/24/1999,2411,7780,9909
1999,6,6/25/1999,2855,7974,10544
1999,6,6/26/1999,442,8292,8449
1999,6,6/27/1999,540,8485,8736
1999,6,6/28/1999,585,9519,9818
1999,6,6/29/1999,894,10940,11543
1999,6,6/30/1999,1078,12093,12881
1999,7,7/1/1999,-2470,12251,9491
1999,7,7/2/1999,-1034,12302,10978
1999,7,7/3/1999,-2421,11971,9256
1999,7,7/4/1999,-1949,12062,9819
1999,7,7/5/1999,-1926,11758,9534
1999,7,7/6/1999,-2723,11834,8813
1999,7,7/7/1999,-2294,12076,9480
1999,7,7/8/1999,-2407,12002,9296
1999,7,7/9/1999,-2502,12368,9567
1999,7,7/10/1999,-2363,12548,9886
1999,7,7/11/1999,-2842,12459,9316
1999,7,7/12/1999,-2287,12506,9918
1999,7,7/13/1999,-2971,12574,9303
1999,7,7/14/1999,-2921,12586,9366
1999,7,7/15/1999,-2944,13003,9760
1999,7,7/16/1999,-1838,13055,10918
1999,7,7/17/1999,-1409,13217,11508
1999,7,7/18/1999,-1658,13447,11488
1999,7,7/19/1999,-2368,13601,10933
1999,7,7/20/1999,-2188,14225,11743
1999,7,7/21/1999,-2213,14256,11750
1999,7,7/22/1999,-2251,14189,11643
1999,7,7/23/1999,-2522,13784,10966
1999,7,7/24/1999,-2480,13875,11100
1999,7,7/25/1999,-2344,13813,11176
1999,7,7/26/1999,-2311,13900,11291
1999,7,7/27/1999,-2376,14024,11352
1999,7,7/28/1999,-1591,14090,12207
1999,7,7/29/1999,-1073,14217,12851
1999,7,7/30/1999,-1766,14102,12043
1999,7,7/31/1999,-2188,13675,11197
1999,8,8/1/1999,-1181,13500,12031
1999,8,8/2/1999,-578,13773,12903
1999,8,8/3/1999,-684,13732,12764
1999,8,8/4/1999,-1432,13187,11472
1999,8,8/5/1999,-2952,12556,9324
1999,8,8/6/1999,-3579,12485,8628
1999,8,8/7/1999,-3730,11893,7887
1999,8,8/8/1999,-3811,11211,7125
1999,8,8/9/1999,-3970,10679,6438
1999,8,8/10/1999,-4414,9915,5228
1999,8,8/11/1999,-4582,9674,4824
1999,8,8/12/1999,-4777,9457,4412
1999,8,8/13/1999,-4571,9555,4717
1999,8,8/14/1999,-4520,9500,4719
1999,8,8/15/1999,-1874,9466,7328
1999,8,8/16/1999,-3748,9386,5375
1999,8,8/17/1999,-5047,9115,3806
1999,8,8/18/1999,-5369,8460,2834
1999,8,8/19/1999,-5321,8455,2881
1999,8,8/20/1999,-5530,7954,2174
1999,8,8/21/1999,-5502,8143,2389
1999,8,8/22/1999,-5199,8305,2861
1999,8,8/23/1999,-3873,8476,4355
1999,8,8/24/1999,-4077,8868,4549
1999,8,8/25/1999,-4849,8896,3808
1999,8,8/26/1999,-4663,9069,4172
1999,8,8/27/1999,-4635,9196,4327
1999,8,8/28/1999,-4286,9796,5278
1999,8,8/29/1999,-3326,10001,6448
1999,8,8/30/1999,-3962,10179,5993
1999,8,8/31/1999,-4298,10103,5581
1999,9,9/1/1999,-4496,9770,5056
1999,9,9/2/1999,-3992,9246,5035
1999,9,9/3/1999,-4502,9167,4449
1999,9,9/4/1999,-4369,9157,4577
1999,9,9/5/1999,-4198,9221,4815
1999,9,9/6/1999,-4214,9046,4626
1999,9,9/7/1999,-4349,9149,4597
1999,9,9/8/1999,-4573,9175,4402
1999,9,9/9/1999,-4565,9019,4257
1999,9,9/10/1999,-4475,9023,4353
1999,9,9/11/1999,-4292,9224,4741
1999,9,9/12/1999,-3459,9503,5856
1999,9,9/13/1999,-4025,8998,4786
1999,9,9/14/1999,-4413,8221,3625
1999,9,9/15/1999,-4326,8374,3869
1999,9,9/16/1999,-4350,8449,3920
1999,9,9/17/1999,-4442,8183,3566
1999,9,9/18/1999,-4019,8887,4696
1999,9,9/19/1999,-3684,9104,5251
1999,9,9/20/1999,-3482,9398,5745
1999,9,9/21/1999,-3562,8880,5154
1999,9,9/22/1999,-2969,8844,5809
1999,9,9/23/1999,-2627,8867,6173
1999,9,9/24/1999,-2750,8567,5755
1999,9,9/25/1999,-2827,8419,5533
1999,9,9/26/1999,-2784,8255,5412
1999,9,9/27/1999,-3189,7745,4405
1999,9,9/28/1999,-3397,7828,4278
1999,9,9/29/1999,-3109,8352,5094
1999,9,9/30/1999,-3223,8485,5113
1999,10,10/1/1999,-3415,8057,4493
1999,10,10/2/1999,-3168,7948,4638
1999,10,10/3/1999,-3150,8004,4712
1999,10,10/4/1999,-3171,7663,4351
1999,10,10/5/1999,-2607,7531,4785
1999,10,10/6/1999,-3482,7388,3768
1999,10,10/7/1999,-3211,7545,4198
1999,10,10/8/1999,-3204,7727,4386
1999,10,10/9/1999,-3285,7702,4280
1999,10,10/10/1999,-3224,7634,4277
1999,10,10/11/1999,-3216,7488,4140
1999,10,10/12/1999,-928,7337,6278
1999,10,10/13/1999,-2900,6847,3816
1999,10,10/14/1999,-3616,6134,2389
1999,10,10/15/1999,-4055,5703,1521
1999,10,10/16/1999,-3464,5413,1821
1999,10,10/17/1999,-2534,5132,2471
1999,10,10/18/1999,-317,5224,4781
1999,10,10/19/1999,-326,5218,4767
1999,10,10/20/1999,-953,5201,4124
1999,10,10/21/1999,-932,5230,4175
1999,10,10/22/1999,-1018,5046,3904
1999,10,10/23/1999,-1554,4898,3223
1999,10,10/24/1999,-956,5186,4109
1999,10,10/25/1999,-1016,5193,4056
1999,10,10/26/1999,-1014,5284,4150
1999,10,10/27/1999,-937,5408,4350
1999,10,10/28/1999,-288,5772,5429
1999,10,10/29/1999,-25,6166,6088
1999,10,10/30/1999,278,6420,6645
1999,10,10/31/1999,202,6410,6558
1999,11,11/1/1999,1336,6410,7693
1999,11,11/2/1999,-77,5856,5660
1999,11,11/3/1999,-1313,5632,4200
1999,11,11/4/1999,-1366,5481,3996
1999,11,11/5/1999,-1135,5688,4434
1999,11,11/6/1999,-1140,5522,4263
1999,11,11/7/1999,406,6129,6593
1999,11,11/8/1999,1590,7421,9233
1999,11,11/9/1999,1135,7761,9113
1999,11,11/10/1999,212,7966,8399
1999,11,11/11/1999,1230,8264,9715
1999,11,11/12/1999,-294,7826,7577
1999,11,11/13/1999,-2327,7474,5031
1999,11,11/14/1999,-2246,7406,5044
1999,11,11/15/1999,-1845,7760,5796
1999,11,11/16/1999,888,7640,8521
1999,11,11/17/1999,-116,8244,8121
1999,11,11/18/1999,-723,7923,7193
1999,11,11/19/1999,446,8880,9496
1999,11,11/20/1999,153,9656,9992
1999,11,11/21/1999,-687,9228,8611
1999,11,11/22/1999,-480,9763,9353
1999,11,11/23/1999,-894,10179,9355
1999,11,11/24/1999,-2703,9122,6313
1999,11,11/25/1999,-2551,8622,5945
1999,11,11/26/1999,-5654,10436,4656
1999,11,11/27/1999,-7072,11530,4328
1999,11,11/28/1999,-6834,11255,4289
1999,11,11/29/1999,-6502,11251,4616
1999,11,11/30/1999,-5255,11900,6589
1999,12,12/1/1999,-4948,12814,7806
1999,12,12/2/1999,-5207,13844,8577
1999,12,12/3/1999,-4729,15405,10616
1999,12,12/4/1999,-4745,15156,10348
1999,12,12/5/1999,-5611,14298,8539
1999,12,12/6/1999,-6836,13871,6889
1999,12,12/7/1999,-6921,13631,6560
1999,12,12/8/1999,-6998,13333,6185
1999,12,12/9/1999,-6305,13318,6942
1999,12,12/10/1999,-619,13551,12859
1999,12,12/11/1999,400,14262,14588
1999,12,12/12/1999,386,14309,14620
1999,12,12/13/1999,2992,14318,17236
1999,12,12/14/1999,3046,13149,16041
1999,12,12/15/1999,4669,11495,16010
1999,12,12/16/1999,6241,9790,15877
1999,12,12/17/1999,6132,9524,15502
1999,12,12/18/1999,5987,9105,14942
1999,12,12/19/1999,5900,8861,14610
1999,12,12/20/1999,5218,8499,13566
1999,12,12/21/1999,4086,8163,12102
1999,12,12/22/1999,3091,8169,11113
1999,12,12/23/1999,2022,8061,9940
1999,12,12/24/1999,809,8137,8803
1999,12,12/25/1999,165,8147,8173
1999,12,12/26/1999,-784,8146,7222
1999,12,12/27/1999,-732,8302,7433
1999,12,12/28/1999,-1405,8231,6690
1999,12,12/29/1999,-2275,8033,5625
1999,12,12/30/1999,-2331,7906,5445
1999,12,12/31/1999,-3869,7622,3627
2000,1,1/1/2000,-3605,7801,4077
2000,1,1/2/2000,-3531,7754,4108
2000,1,1/3/2000,-3223,7835,4500
2000,1,1/4/2000,-3732,7636,3796
2000,1,1/5/2000,-3760,7579,3715
2000,1,1/6/2000,-3437,7583,4045
2000,1,1/7/2000,-3841,7498,3555
2000,1,1/8/2000,-3431,7356,3824
2000,1,1/9/2000,-3724,7342,3523
2000,1,1/10/2000,-3632,7229,3507
2000,1,1/11/2000,-2089,7934,5933
2000,1,1/12/2000,-822,8774,8042
2000,1,1/13/2000,-564,8760,8285
2000,1,1/14/2000,289,9695,10077
2000,1,1/15/2000,137,9969,10231
2000,1,1/16/2000,-3350,11790,8440
2000,1,1/17/2000,-1763,16492,14777
2000,1,1/18/2000,2523,21117,23935
2000,1,1/19/2000,2723,22128,25160
2000,1,1/20/2000,2475,20907,23690
2000,1,1/21/2000,2235,21409,23908
2000,1,1/22/2000,2063,24160,26438
2000,1,1/23/2000,4841,23881,29214
2000,1,1/24/2000,15357,29653,46144
2000,1,1/25/2000,19274,42854,63246
2000,1,1/26/2000,16550,49814,67481
2000,1,1/27/2000,15325,48384,64830
2000,1,1/28/2000,8510,44028,53145
2000,1,1/29/2000,185,39396,39530
2000,1,1/30/2000,197,37696,37923
2000,1,1/31/2000,-53,38854,38834
2000,2,2/1/2000,-77,39734,39690
2000,2,2/2/2000,-340,39744,39437
2000,2,2/3/2000,233,39629,39992
2000,2,2/4/2000,50,38717,38800
2000,2,2/5/2000,-500,37219,36752
2000,2,2/6/2000,-857,35582,34774
2000,2,2/7/2000,-1078,34091,33063
2000,2,2/8/2000,-1668,32982,31267
2000,2,2/9/2000,-1008,30806,29832
2000,2,2/10/2000,438,30222,30937
2000,2,2/11/2000,5052,33960,39658
2000,2,2/12/2000,12015,42881,55574
2000,2,2/13/2000,18517,55512,75156
2000,2,2/14/2000,27190,73907,102185
2000,2,2/15/2000,26874,136174,163895
2000,2,2/16/2000,26845,135011,162606
2000,2,2/17/2000,25816,133134,159669
2000,2,2/18/2000,21796,121415,143481
2000,2,2/19/2000,21507,107429,129166
2000,2,2/20/2000,23204,96846,120471
2000,2,2/21/2000,19053,90862,110045
2000,2,2/22/2000,22433,87728,110836
2000,2,2/23/2000,29025,96343,126156
2000,2,2/24/2000,30098,110693,141578
2000,2,2/25/2000,27885,109143,137623
2000,2,2/26/2000,26621,107917,135197
2000,2,2/27/2000,27827,110553,138622
2000,2,2/28/2000,26425,133898,160452
2000,2,2/29/2000,29041,132467,161762
2000,3,3/1/2000,27390,132056,159701
2000,3,3/2/2000,25928,124249,150397
2000,3,3/3/2000,21045,116174,137309
2000,3,3/4/2000,19413,109405,128909
2000,3,3/5/2000,19728,106681,126464
2000,3,3/6/2000,21754,110521,132329
2000,3,3/7/2000,23468,108889,132524
2000,3,3/8/2000,22563,113467,136273
2000,3,3/9/2000,27183,115761,143204
2000,3,3/10/2000,26380,112012,138556
2000,3,3/11/2000,26708,106874,133743
2000,3,3/12/2000,22202,100476,122694
2000,3,3/13/2000,20100,93223,113256
2000,3,3/14/2000,20991,85780,106683
2000,3,3/15/2000,20368,77689,97970
2000,3,3/16/2000,18640,68002,86551
2000,3,3/17/2000,17546,60448,77901
2000,3,3/18/2000,14388,55848,70141
2000,3,3/19/2000,11162,51575,62639
2000,3,3/20/2000,10856,47774,58534
2000,3,3/21/2000,11355,43147,54401
2000,3,3/22/2000,7949,39769,47615
2000,3,3/23/2000,7722,37241,44861
2000,3,3/24/2000,8456,34570,42919
2000,3,3/25/2000,8247,32590,40731
2000,3,3/26/2000,7430,29188,36506
2000,3,3/27/2000,5479,27386,32755
2000,3,3/28/2000,4578,26098,30562
2000,3,3/29/2000,3308,24651,27846
2000,3,3/30/2000,1746,23453,25085
2000,3,3/31/2000,1625,22423,23930
2000,4,4/1/2000,563,21282,21724
2000,4,4/2/2000,-363,20417,19933
2000,4,4/3/2000,-548,20020,19352
2000,4,4/4/2000,-1596,19265,17545
2000,4,4/5/2000,665,19008,19549
2000,4,4/6/2000,-411,18778,18246
2000,4,4/7/2000,-1135,18507,17250
2000,4,4/8/2000,-2266,17906,15514
2000,4,4/9/2000,-2466,18432,15836
2000,4,4/10/2000,-2238,18985,16625
2000,4,4/11/2000,-2379,20019,17514
2000,4,4/12/2000,-2418,21315,18789
2000,4,4/13/2000,-1533,22847,21235
2000,4,4/14/2000,3475,23270,26665
2000,4,4/15/2000,8122,23697,31737
2000,4,4/16/2000,8557,24257,32745
2000,4,4/17/2000,13385,26859,40605
2000,4,4/18/2000,14363,27319,42003
2000,4,4/19/2000,13902,29439,43660
2000,4,4/20/2000,13210,31820,45349
2000,4,4/21/2000,12904,31203,44412
2000,4,4/22/2000,8632,27875,36379
2000,4,4/23/2000,8402,26359,34631
2000,4,4/24/2000,7798,23949,31613
2000,4,4/25/2000,7903,22937,30706
2000,4,4/26/2000,7603,22098,29568
2000,4,4/27/2000,7331,20687,27889
2000,4,4/28/2000,7064,19999,26930
2000,4,4/29/2000,7164,20102,27134
2000,4,4/30/2000,7200,20624,27691
2000,5,5/1/2000,7255,20815,27937
2000,5,5/2/2000,7448,21192,28510
2000,5,5/3/2000,7083,21191,28136
2000,5,5/4/2000,7557,21564,28981
2000,5,5/5/2000,7320,22044,29224
2000,5,5/6/2000,8457,22570,31015
2000,5,5/7/2000,9757,23383,33238
2000,5,5/8/2000,10914,23859,34881
2000,5,5/9/2000,10870,23378,34354
2000,5,5/10/2000,10340,22687,33135
2000,5,5/11/2000,8638,20573,29186
2000,5,5/12/2000,6984,17630,24473
2000,5,5/13/2000,6246,14740,20828
2000,5,5/14/2000,5848,12811,18498
2000,5,5/15/2000,5724,12199,17795
2000,5,5/16/2000,5914,13185,18968
2000,5,5/17/2000,5796,14708,20371
2000,5,5/18/2000,4994,16012,20873
2000,5,5/19/2000,4943,16011,20818
2000,5,5/20/2000,4064,14612,18505
2000,5,5/21/2000,3526,13597,16948
2000,5,5/22/2000,2975,13659,16459
2000,5,5/23/2000,2374,13903,16099
2000,5,5/24/2000,1703,13737,15258
2000,5,5/25/2000,4581,14037,18432
2000,5,5/26/2000,5936,11475,17228
2000,5,5/27/2000,7203,9790,16804
2000,5,5/28/2000,6800,9269,15877
2000,5,5/29/2000,1498,9065,10367
2000,5,5/30/2000,3087,9126,12012
2000,5,5/31/2000,2455,9064,11320
2000,6,6/1/2000,1123,8729,9643
2000,6,6/2/2000,1432,8669,9896
2000,6,6/3/2000,1474,8606,9870
2000,6,6/4/2000,1381,8152,9318
2000,6,6/5/2000,-1245,10674,9211
2000,6,6/6/2000,-2533,12454,9698
2000,6,6/7/2000,-2719,12025,9082
2000,6,6/8/2000,-2347,12256,9697
2000,6,6/9/2000,-54,9940,9669
2000,6,6/10/2000,1900,9226,10906
2000,6,6/11/2000,2048,9540,11365
2000,6,6/12/2000,-453,12021,11339
2000,6,6/13/2000,-2863,13472,10365
2000,6,6/14/2000,-2725,12580,9606
2000,6,6/15/2000,-3325,12653,9077
2000,6,6/16/2000,-1573,10772,8944
2000,6,6/17/2000,-431,8926,8235
2000,6,6/18/2000,-77,8665,8320
2000,6,6/19/2000,-193,8448,7985
2000,6,6/20/2000,-570,7831,6989
2000,6,6/21/2000,-528,7343,6538
2000,6,6/22/2000,-921,7107,5905
2000,6,6/23/2000,-1116,7862,6465
2000,6,6/24/2000,-778,8854,7793
2000,6,6/25/2000,742,9662,10118
2000,6,6/26/2000,-1888,10016,7842
2000,6,6/27/2000,-1107,10150,8752
2000,6,6/28/2000,-1129,10559,9138
2000,6,6/29/2000,-1810,10552,8449
2000,6,6/30/2000,-2635,10987,8057
2000,7,7/1/2000,-3569,11469,7605
2000,7,7/2/2000,-3387,11533,7851
2000,7,7/3/2000,-2511,11537,8732
2000,7,7/4/2000,-3358,11502,7846
2000,7,7/5/2000,-2844,11691,8545
2000,7,7/6/2000,-834,12140,11009
2000,7,7/7/2000,-3286,12150,8567
2000,7,7/8/2000,-2971,12310,9041
2000,7,7/9/2000,-3188,12080,8594
2000,7,7/10/2000,-3371,12038,8365
2000,7,7/11/2000,-3499,11944,8147
2000,7,7/12/2000,-4412,11248,6536
2000,7,7/13/2000,-4425,11397,6669
2000,7,7/14/2000,-4074,11795,7418
2000,7,7/15/2000,-4052,11612,7259
2000,7,7/16/2000,-3927,11635,7406
2000,7,7/17/2000,-3846,11828,7678
2000,7,7/18/2000,-4020,11872,7550
2000,7,7/19/2000,-3400,11970,8268
2000,7,7/20/2000,-2176,12000,9526
2000,7,7/21/2000,-1917,11919,9705
2000,7,7/22/2000,-1637,12414,10480
2000,7,7/23/2000,-1339,12795,11159
2000,7,7/24/2000,-1279,12983,11405
2000,7,7/25/2000,-1378,12956,11282
2000,7,7/26/2000,-1501,12870,11074
2000,7,7/27/2000,-1521,12779,10962
2000,7,7/28/2000,-1657,12587,10636
2000,7,7/29/2000,-1595,12615,10725
2000,7,7/30/2000,-1539,12575,10744
2000,7,7/31/2000,2817,12526,15056
2000,8,8/1/2000,375,12281,12366
2000,8,8/2/2000,-3074,12296,8933
2000,8,8/3/2000,-1197,12085,10602
2000,8,8/4/2000,-3848,12365,8239
2000,8,8/5/2000,-3394,12028,8351
2000,8,8/6/2000,-4026,11505,7196
2000,8,8/7/2000,-4295,10886,6315
2000,8,8/8/2000,-2361,10644,8006
2000,8,8/9/2000,-1908,10186,8003
2000,8,8/10/2000,-2767,9917,6873
2000,8,8/11/2000,-3296,9668,6104
2000,8,8/12/2000,-5289,9183,3623
2000,8,8/13/2000,-5198,9034,3567
2000,8,8/14/2000,-4976,9271,4030
2000,8,8/15/2000,-4919,9314,4131
2000,8,8/16/2000,-4228,9346,4857
2000,8,8/17/2000,-3158,9371,5956
2000,8,8/18/2000,-4907,9387,4224
2000,8,8/19/2000,-3755,9249,5241
2000,8,8/20/2000,-4071,9031,4716
2000,8,8/21/2000,-4636,8632,3744
2000,8,8/22/2000,-4288,8501,3963
2000,8,8/23/2000,-3887,8756,4621
2000,8,8/24/2000,-2539,9330,6545
2000,8,8/25/2000,-2377,9277,6658
2000,8,8/26/2000,-3717,9139,5184
2000,8,8/27/2000,-3763,8976,4975
2000,8,8/28/2000,-3748,9087,5106
2000,8,8/29/2000,-4005,9271,5036
2000,8,8/30/2000,-3605,9550,5732
2000,8,8/31/2000,-3216,9572,6147
2000,9,9/1/2000,-1652,9981,8140
2000,9,9/2/2000,-2780,10245,7275
2000,9,9/3/2000,-3034,10296,7077
2000,9,9/4/2000,-2496,10545,7851
2000,9,9/5/2000,-1887,10374,8292
2000,9,9/6/2000,-3628,10109,6273
2000,9,9/7/2000,-3417,9782,6161
2000,9,9/8/2000,-4220,9270,4849
2000,9,9/9/2000,-3861,8858,4797
2000,9,9/10/2000,-3898,8502,4407
2000,9,9/11/2000,-3983,8230,4054
2000,9,9/12/2000,-4188,7958,3580
2000,9,9/13/2000,-4359,7993,3450
2000,9,9/14/2000,-3441,7995,4372
2000,9,9/15/2000,-4097,7787,3512
2000,9,9/16/2000,-3581,7688,3929
2000,9,9/17/2000,-4169,7616,3272
2000,9,9/18/2000,-4382,7642,3088
2000,9,9/19/2000,-4730,7196,2298
2000,9,9/20/2000,-5118,6942,1657
2000,9,9/21/2000,-3863,7074,3045
2000,9,9/22/2000,-1951,7900,5787
2000,9,9/23/2000,-621,8012,7230
2000,9,9/24/2000,-2110,7795,5527
2000,9,9/25/2000,-3778,7444,3510
2000,9,9/26/2000,-3270,7031,3605
2000,9,9/27/2000,-3741,6834,2941
2000,9,9/28/2000,-3970,9004,4881
2000,9,9/29/2000,-5897,8515,2468
2000,9,9/30/2000,-5408,8108,2551
2000,10,10/1/2000,-5606,7695,1940
2000,10,10/2/2000,-4776,7726,2803
2000,10,10/3/2000,-4052,7533,3340
2000,10,10/4/2000,-4550,7899,3206
2000,10,10/5/2000,-4119,7742,3485
2000,10,10/6/2000,-3808,7177,3231
2000,10,10/7/2000,-3808,7300,3357
2000,10,10/8/2000,-3184,7238,3919
2000,10,10/9/2000,-3303,6731,3292
2000,10,10/10/2000,-2299,7295,4944
2000,10,10/11/2000,-624,7956,7376
2000,10,10/12/2000,-2001,8370,6414
2000,10,10/13/2000,-2500,8205,5749
2000,10,10/14/2000,-1813,7939,6173
2000,10,10/15/2000,-2815,7967,5121
2000,10,10/16/2000,-4636,7547,2782
2000,10,10/17/2000,-4272,7676,3275
2000,10,10/18/2000,-4040,7722,3556
2000,10,10/19/2000,-2942,7813,4745
2000,10,10/20/2000,-4261,8071,3685
2000,10,10/21/2000,-3895,8571,4553
2000,10,10/22/2000,-2884,8197,5187
2000,10,10/23/2000,-4062,7297,3113
2000,10,10/24/2000,-3793,7164,3250
2000,10,10/25/2000,-2988,7153,4092
2000,10,10/26/2000,-1204,8388,7384
2000,10,10/27/2000,454,8713,9414
2000,10,10/28/2000,1613,10980,13064
2000,10,10/29/2000,2152,12484,15239
2000,10,10/30/2000,3295,13165,17127
2000,10,10/31/2000,270,12353,13018
2000,11,11/1/2000,-37,12322,12631
2000,11,11/2/2000,-2701,11041,8462
2000,11,11/3/2000,-3353,10098,6739
2000,11,11/4/2000,-3461,8753,5173
2000,11,11/5/2000,-4476,8232,3637
2000,11,11/6/2000,-4687,8533,3727
2000,11,11/7/2000,-3872,8203,4212
2000,11,11/8/2000,-3913,6564,2536
2000,11,11/9/2000,-2074,5327,3134
2000,11,11/10/2000,-2206,5053,2731
2000,11,11/11/2000,-2070,5265,3080
2000,11,11/12/2000,-2071,5265,3078
2000,11,11/13/2000,-1985,5258,3174
2000,11,11/14/2000,-1845,5541,3597
2000,11,11/15/2000,-1776,5604,3725
2000,11,11/16/2000,-2320,5749,3327
2000,11,11/17/2000,-2108,6382,4171
2000,11,11/18/2000,-2223,6311,3969
2000,11,11/19/2000,-2320,6241,3801
2000,11,11/20/2000,-2385,6297,3790
2000,11,11/21/2000,-924,6612,5662
2000,11,11/22/2000,-1396,6753,5332
